ticker|company|date|close
SWRAY|Swire Pacific Limited|2019-09-06|9.77
SWRAY|Swire Pacific Limited|2019-09-05|9.62
SWRAY|Swire Pacific Limited|2019-09-04|9.93
SWRAY|Swire Pacific Limited|2019-09-03|9.49
SWRAY|Swire Pacific Limited|2019-08-30|9.73
SWRAY|Swire Pacific Limited|2019-08-29|9.92
SWRAY|Swire Pacific Limited|2019-08-28|9.92
SWRAY|Swire Pacific Limited|2019-08-27|9.87
SWRAY|Swire Pacific Limited|2019-08-26|9.9
SWRAY|Swire Pacific Limited|2019-08-23|9.78
SWRAY|Swire Pacific Limited|2019-08-22|9.99
SWRAY|Swire Pacific Limited|2019-08-21|10.33
SWRAY|Swire Pacific Limited|2019-08-20|10.33
SWRAY|Swire Pacific Limited|2019-08-19|10.3
SWRAY|Swire Pacific Limited|2019-08-16|10.35
SWRAY|Swire Pacific Limited|2019-08-15|10.02
SWRAY|Swire Pacific Limited|2019-08-14|9.78
SWRAY|Swire Pacific Limited|2019-08-13|9.57
SWRAY|Swire Pacific Limited|2019-08-12|9.57
SWRAY|Swire Pacific Limited|2019-08-09|10.3
SWRAY|Swire Pacific Limited|2019-08-08|10.79
SWRAY|Swire Pacific Limited|2019-08-07|10.45
SWRAY|Swire Pacific Limited|2019-08-06|10.55
SWRAY|Swire Pacific Limited|2019-08-05|10.44
SWRAY|Swire Pacific Limited|2019-08-02|10.98
SWRAY|Swire Pacific Limited|2019-08-01|10.94
SWRAY|Swire Pacific Limited|2019-07-31|11.39
SWRAY|Swire Pacific Limited|2019-07-30|11.87
SWRAY|Swire Pacific Limited|2019-07-29|11.9
SWRAY|Swire Pacific Limited|2019-07-26|12.2
SWRAY|Swire Pacific Limited|2019-07-25|12.27
SWRAY|Swire Pacific Limited|2019-07-24|12.4
SWRAY|Swire Pacific Limited|2019-07-23|12.27
SWRAY|Swire Pacific Limited|2019-07-22|12.19
SWRAY|Swire Pacific Limited|2019-07-19|12.08
SWRAY|Swire Pacific Limited|2019-07-18|11.98
SWRAY|Swire Pacific Limited|2019-07-17|12.18
SWRAY|Swire Pacific Limited|2019-07-16|12.13
SWRAY|Swire Pacific Limited|2019-07-15|12.01
SWRAY|Swire Pacific Limited|2019-07-12|12.33
SWRAY|Swire Pacific Limited|2019-07-11|12.32
SWRAY|Swire Pacific Limited|2019-07-10|12.24
SWRAY|Swire Pacific Limited|2019-07-09|12.21
SWRAY|Swire Pacific Limited|2019-07-08|12.36
SWRAY|Swire Pacific Limited|2019-07-05|12.66
SWRAY|Swire Pacific Limited|2019-07-03|12.6
SWRAY|Swire Pacific Limited|2019-07-02|12.35
SWRAY|Swire Pacific Limited|2019-07-01|12.4
SWRAY|Swire Pacific Limited|2019-06-28|12.25
SWRAY|Swire Pacific Limited|2019-06-27|12.27
SWRAY|Swire Pacific Limited|2019-06-26|12.25
SWRAY|Swire Pacific Limited|2019-06-25|12.29
SWRAY|Swire Pacific Limited|2019-06-24|12.32
SWRAY|Swire Pacific Limited|2019-06-21|12.25
SWRAY|Swire Pacific Limited|2019-06-20|12.32
SWRAY|Swire Pacific Limited|2019-06-19|12.3
SWRAY|Swire Pacific Limited|2019-06-18|12.33
SWRAY|Swire Pacific Limited|2019-06-17|12.04
SWRAY|Swire Pacific Limited|2019-06-14|11.97
SWRAY|Swire Pacific Limited|2019-06-13|12.17
SWRAY|Swire Pacific Limited|2019-06-12|12.3
SWRAY|Swire Pacific Limited|2019-06-11|12.57
SWRAY|Swire Pacific Limited|2019-06-10|12.56
SWRAY|Swire Pacific Limited|2019-06-07|12.305
SWRAY|Swire Pacific Limited|2019-06-06|12.23
SWRAY|Swire Pacific Limited|2019-06-05|12.25
SWRAY|Swire Pacific Limited|2019-06-04|12.036
SWRAY|Swire Pacific Limited|2019-06-03|11.92
SWRAY|Swire Pacific Limited|2019-05-31|11.86
SWRAY|Swire Pacific Limited|2019-05-30|11.78
SWRAY|Swire Pacific Limited|2019-05-29|11.76
SWRAY|Swire Pacific Limited|2019-05-28|11.88
SWRAY|Swire Pacific Limited|2019-05-24|11.81
SWRAY|Swire Pacific Limited|2019-05-23|11.82
SWRAY|Swire Pacific Limited|2019-05-22|12.06
SWRAY|Swire Pacific Limited|2019-05-21|11.95
SWRAY|Swire Pacific Limited|2019-05-20|12.08
SWRAY|Swire Pacific Limited|2019-05-17|11.96
SWRAY|Swire Pacific Limited|2019-05-16|12.21
SWRAY|Swire Pacific Limited|2019-05-15|12.31
SWRAY|Swire Pacific Limited|2019-05-14|12.23
SWRAY|Swire Pacific Limited|2019-05-13|12.15
SWRAY|Swire Pacific Limited|2019-05-10|12.34
SWRAY|Swire Pacific Limited|2019-05-09|12.22
SWRAY|Swire Pacific Limited|2019-05-08|12.4
SWRAY|Swire Pacific Limited|2019-05-07|12.27
SWRAY|Swire Pacific Limited|2019-05-06|12.38
SWRAY|Swire Pacific Limited|2019-05-03|12.7
SWRAY|Swire Pacific Limited|2019-05-02|12.59
SWRAY|Swire Pacific Limited|2019-05-01|12.59
SWRAY|Swire Pacific Limited|2019-04-30|12.66
SWRAY|Swire Pacific Limited|2019-04-29|12.76
SWRAY|Swire Pacific Limited|2019-04-26|12.785
SWRAY|Swire Pacific Limited|2019-04-25|12.67
SWRAY|Swire Pacific Limited|2019-04-24|12.55
SWRAY|Swire Pacific Limited|2019-04-23|12.7
SWRAY|Swire Pacific Limited|2019-04-22|12.49
SWRAY|Swire Pacific Limited|2019-04-18|12.53
SWRAY|Swire Pacific Limited|2019-04-17|12.58
SWRAY|Swire Pacific Limited|2019-04-16|12.58
SWRAY|Swire Pacific Limited|2019-04-15|12.59
SWRAY|Swire Pacific Limited|2019-04-12|12.77
SWRAY|Swire Pacific Limited|2019-04-11|12.58
SWRAY|Swire Pacific Limited|2019-04-10|12.57
SWRAY|Swire Pacific Limited|2019-04-09|12.59
SWRAY|Swire Pacific Limited|2019-04-08|12.71
SWRAY|Swire Pacific Limited|2019-04-05|13.07
SWRAY|Swire Pacific Limited|2019-04-04|12.98
SWRAY|Swire Pacific Limited|2019-04-03|12.95
SWRAY|Swire Pacific Limited|2019-04-02|12.95
SWRAY|Swire Pacific Limited|2019-04-01|13.0
SWRAY|Swire Pacific Limited|2019-03-29|12.87
SWRAY|Swire Pacific Limited|2019-03-28|12.63
SWRAY|Swire Pacific Limited|2019-03-27|12.41
SWRAY|Swire Pacific Limited|2019-03-26|12.59
SWRAY|Swire Pacific Limited|2019-03-25|12.54
SWRAY|Swire Pacific Limited|2019-03-22|12.63
SWRAY|Swire Pacific Limited|2019-03-21|12.76
SWRAY|Swire Pacific Limited|2019-03-20|12.81
SWRAY|Swire Pacific Limited|2019-03-19|12.64
SWRAY|Swire Pacific Limited|2019-03-18|12.3
SWRAY|Swire Pacific Limited|2019-03-15|12.19
SWRAY|Swire Pacific Limited|2019-03-14|11.77
SWRAY|Swire Pacific Limited|2019-03-13|11.84
SWRAY|Swire Pacific Limited|2019-03-12|11.74
SWRAY|Swire Pacific Limited|2019-03-11|11.64
SWRAY|Swire Pacific Limited|2019-03-08|11.59
SWRAY|Swire Pacific Limited|2019-03-07|11.76
SWRAY|Swire Pacific Limited|2019-03-06|11.83
SWRAY|Swire Pacific Limited|2019-03-05|11.81
SWRAY|Swire Pacific Limited|2019-03-04|11.91
SWRAY|Swire Pacific Limited|2019-03-01|11.86
SWRAY|Swire Pacific Limited|2019-02-28|11.83
SWRAY|Swire Pacific Limited|2019-02-27|11.91
SWRAY|Swire Pacific Limited|2019-02-26|11.96
SWRAY|Swire Pacific Limited|2019-02-25|11.97
SWRAY|Swire Pacific Limited|2019-02-22|11.76
SWRAY|Swire Pacific Limited|2019-02-21|11.9
SWRAY|Swire Pacific Limited|2019-02-20|11.71
SWRAY|Swire Pacific Limited|2019-02-19|11.605
SWRAY|Swire Pacific Limited|2019-02-15|11.67
SWRAY|Swire Pacific Limited|2019-02-14|11.75
SWRAY|Swire Pacific Limited|2019-02-13|11.69
SWRAY|Swire Pacific Limited|2019-02-12|11.73
SWRAY|Swire Pacific Limited|2019-02-11|11.62
SWRAY|Swire Pacific Limited|2019-02-08|11.61
SWRAY|Swire Pacific Limited|2019-02-07|11.67
SWRAY|Swire Pacific Limited|2019-02-06|11.73
SWRAY|Swire Pacific Limited|2019-02-05|11.8
SWRAY|Swire Pacific Limited|2019-02-04|11.73
SWRAY|Swire Pacific Limited|2019-02-01|11.54
SWRAY|Swire Pacific Limited|2019-01-31|11.83
SWRAY|Swire Pacific Limited|2019-01-30|11.68
SWRAY|Swire Pacific Limited|2019-01-29|11.56
SWRAY|Swire Pacific Limited|2019-01-28|11.55
SWRAY|Swire Pacific Limited|2019-01-25|11.73
SWRAY|Swire Pacific Limited|2019-01-24|11.69
SWRAY|Swire Pacific Limited|2019-01-23|11.48
SWRAY|Swire Pacific Limited|2019-01-22|11.32
SWRAY|Swire Pacific Limited|2019-01-18|11.59
SWRAY|Swire Pacific Limited|2019-01-17|11.47
SWRAY|Swire Pacific Limited|2019-01-16|11.45
SWRAY|Swire Pacific Limited|2019-01-15|11.17
SWRAY|Swire Pacific Limited|2019-01-14|11.1
SWRAY|Swire Pacific Limited|2019-01-11|11.1
SWRAY|Swire Pacific Limited|2019-01-10|11.21
SWRAY|Swire Pacific Limited|2019-01-09|11.0
SWRAY|Swire Pacific Limited|2019-01-08|10.71
SWRAY|Swire Pacific Limited|2019-01-07|10.51
SWRAY|Swire Pacific Limited|2019-01-04|10.49
SWRAY|Swire Pacific Limited|2019-01-03|10.14
SWRAY|Swire Pacific Limited|2019-01-02|10.28
SWRAY|Swire Pacific Limited|2018-12-31|10.555
SWRAY|Swire Pacific Limited|2018-12-28|10.61
SWRAY|Swire Pacific Limited|2018-12-27|10.64
SWRAY|Swire Pacific Limited|2018-12-26|10.68
SWRAY|Swire Pacific Limited|2018-12-24|10.63
SWRAY|Swire Pacific Limited|2018-12-21|10.61
SWRAY|Swire Pacific Limited|2018-12-20|10.71
SWRAY|Swire Pacific Limited|2018-12-19|10.64
SWRAY|Swire Pacific Limited|2018-12-18|10.81
SWRAY|Swire Pacific Limited|2018-12-17|10.84
SWRAY|Swire Pacific Limited|2018-12-14|10.76
SWRAY|Swire Pacific Limited|2018-12-13|10.6
SWRAY|Swire Pacific Limited|2018-12-12|10.53
SWRAY|Swire Pacific Limited|2018-12-11|10.41
SWRAY|Swire Pacific Limited|2018-12-10|10.41
SWRAY|Swire Pacific Limited|2018-12-07|10.39
SWRAY|Swire Pacific Limited|2018-12-06|10.62
SWRAY|Swire Pacific Limited|2018-12-04|10.83
SWRAY|Swire Pacific Limited|2018-12-03|11.02
SWRAY|Swire Pacific Limited|2018-11-30|11.08
SWRAY|Swire Pacific Limited|2018-11-29|11.0
SWRAY|Swire Pacific Limited|2018-11-28|11.08
SWRAY|Swire Pacific Limited|2018-11-27|11.09
SWRAY|Swire Pacific Limited|2018-11-26|11.13
SWRAY|Swire Pacific Limited|2018-11-23|11.22
SWRAY|Swire Pacific Limited|2018-11-21|11.14
SWRAY|Swire Pacific Limited|2018-11-20|10.93
SWRAY|Swire Pacific Limited|2018-11-19|11.09
SWRAY|Swire Pacific Limited|2018-11-16|11.11
SWRAY|Swire Pacific Limited|2018-11-15|10.98
SWRAY|Swire Pacific Limited|2018-11-14|10.84
SWRAY|Swire Pacific Limited|2018-11-13|10.78
SWRAY|Swire Pacific Limited|2018-11-12|10.59
SWRAY|Swire Pacific Limited|2018-11-09|10.61
SWRAY|Swire Pacific Limited|2018-11-08|10.87
SWRAY|Swire Pacific Limited|2018-11-07|10.87
SWRAY|Swire Pacific Limited|2018-11-06|10.78
SWRAY|Swire Pacific Limited|2018-11-05|10.69
SWRAY|Swire Pacific Limited|2018-11-02|10.81
SWRAY|Swire Pacific Limited|2018-11-01|10.53
SWRAY|Swire Pacific Limited|2018-10-31|10.3
SWRAY|Swire Pacific Limited|2018-10-30|10.35
SWRAY|Swire Pacific Limited|2018-10-29|10.37
SWRAY|Swire Pacific Limited|2018-10-26|10.48
SWRAY|Swire Pacific Limited|2018-10-25|10.6
SWRAY|Swire Pacific Limited|2018-10-24|10.51
SWRAY|Swire Pacific Limited|2018-10-23|10.54
SWRAY|Swire Pacific Limited|2018-10-22|10.67
SWRAY|Swire Pacific Limited|2018-10-19|10.57
SWRAY|Swire Pacific Limited|2018-10-18|10.59
SWRAY|Swire Pacific Limited|2018-10-17|10.49
SWRAY|Swire Pacific Limited|2018-10-16|10.57
SWRAY|Swire Pacific Limited|2018-10-15|10.48
SWRAY|Swire Pacific Limited|2018-10-12|10.44
SWRAY|Swire Pacific Limited|2018-10-11|10.61
SWRAY|Swire Pacific Limited|2018-10-10|10.7
SWRAY|Swire Pacific Limited|2018-10-09|10.68
SWRAY|Swire Pacific Limited|2018-10-08|10.56
SWRAY|Swire Pacific Limited|2018-10-05|10.5
SWRAY|Swire Pacific Limited|2018-10-04|10.67
SWRAY|Swire Pacific Limited|2018-10-03|10.94
SWRAY|Swire Pacific Limited|2018-10-02|10.5
SWRAY|Swire Pacific Limited|2018-10-01|11.03
SWRAY|Swire Pacific Limited|2018-09-28|10.99
SWRAY|Swire Pacific Limited|2018-09-27|11.14
SWRAY|Swire Pacific Limited|2018-09-26|11.25
SWRAY|Swire Pacific Limited|2018-09-25|11.16
SWRAY|Swire Pacific Limited|2018-09-24|11.11
SWRAY|Swire Pacific Limited|2018-09-21|11.31
SWRAY|Swire Pacific Limited|2018-09-20|11.28
SWRAY|Swire Pacific Limited|2018-09-19|11.12
SWRAY|Swire Pacific Limited|2018-09-18|11.19
SWRAY|Swire Pacific Limited|2018-09-17|11.1
SWRAY|Swire Pacific Limited|2018-09-14|11.18
SWRAY|Swire Pacific Limited|2018-09-13|11.09
SWRAY|Swire Pacific Limited|2018-09-12|11.04
SWRAY|Swire Pacific Limited|2018-09-11|10.845
SWRAY|Swire Pacific Limited|2018-09-10|10.83
SWRAY|Swire Pacific Limited|2018-09-07|10.91
SWRAY|Swire Pacific Limited|2018-09-06|11.08
SWRAY|Swire Pacific Limited|2018-09-05|11.03
SWRAY|Swire Pacific Limited|2018-09-04|11.33
SWRAY|Swire Pacific Limited|2018-08-31|11.44
SWRAY|Swire Pacific Limited|2018-08-30|11.58
SWRAY|Swire Pacific Limited|2018-08-29|11.69
SWRAY|Swire Pacific Limited|2018-08-28|11.47
SWRAY|Swire Pacific Limited|2018-08-27|11.63
SWRAY|Swire Pacific Limited|2018-08-24|11.35
SWRAY|Swire Pacific Limited|2018-08-23|11.39
SWRAY|Swire Pacific Limited|2018-08-22|11.64
SWRAY|Swire Pacific Limited|2018-08-21|11.71
SWRAY|Swire Pacific Limited|2018-08-20|11.72
SWRAY|Swire Pacific Limited|2018-08-17|11.7
SWRAY|Swire Pacific Limited|2018-08-16|11.55
SWRAY|Swire Pacific Limited|2018-08-15|11.34
SWRAY|Swire Pacific Limited|2018-08-14|11.32
SWRAY|Swire Pacific Limited|2018-08-13|11.26
SWRAY|Swire Pacific Limited|2018-08-10|11.24
SWRAY|Swire Pacific Limited|2018-08-09|11.19
SWRAY|Swire Pacific Limited|2018-08-08|11.11
SWRAY|Swire Pacific Limited|2018-08-07|11.18
SWRAY|Swire Pacific Limited|2018-08-06|10.86
SWRAY|Swire Pacific Limited|2018-08-03|11.0
SWRAY|Swire Pacific Limited|2018-08-02|10.83
SWRAY|Swire Pacific Limited|2018-08-01|10.9
SWRAY|Swire Pacific Limited|2018-07-31|10.96
SWRAY|Swire Pacific Limited|2018-07-30|10.87
SWRAY|Swire Pacific Limited|2018-07-27|10.86
SWRAY|Swire Pacific Limited|2018-07-26|10.82
SWRAY|Swire Pacific Limited|2018-07-25|10.78
SWRAY|Swire Pacific Limited|2018-07-24|10.58
SWRAY|Swire Pacific Limited|2018-07-23|10.55
SWRAY|Swire Pacific Limited|2018-07-20|10.86
SWRAY|Swire Pacific Limited|2018-07-19|10.71
SWRAY|Swire Pacific Limited|2018-07-18|10.76
SWRAY|Swire Pacific Limited|2018-07-17|10.84
SWRAY|Swire Pacific Limited|2018-07-16|10.77
SWRAY|Swire Pacific Limited|2018-07-13|10.67
SWRAY|Swire Pacific Limited|2018-07-12|10.82
SWRAY|Swire Pacific Limited|2018-07-11|10.85
SWRAY|Swire Pacific Limited|2018-07-10|11.05
SWRAY|Swire Pacific Limited|2018-07-09|11.13
SWRAY|Swire Pacific Limited|2018-07-06|11.09
SWRAY|Swire Pacific Limited|2018-07-05|10.83
SWRAY|Swire Pacific Limited|2018-07-03|11.03
SWRAY|Swire Pacific Limited|2018-07-02|10.59
SWRAY|Swire Pacific Limited|2018-06-29|10.66
SWRAY|Swire Pacific Limited|2018-06-28|10.82
SWRAY|Swire Pacific Limited|2018-06-27|10.78
SWRAY|Swire Pacific Limited|2018-06-26|10.76
SWRAY|Swire Pacific Limited|2018-06-25|10.78
SWRAY|Swire Pacific Limited|2018-06-22|10.95
SWRAY|Swire Pacific Limited|2018-06-21|11.07
SWRAY|Swire Pacific Limited|2018-06-20|10.99
SWRAY|Swire Pacific Limited|2018-06-19|10.78
SWRAY|Swire Pacific Limited|2018-06-18|10.66
SWRAY|Swire Pacific Limited|2018-06-15|10.7
SWRAY|Swire Pacific Limited|2018-06-14|10.67
SWRAY|Swire Pacific Limited|2018-06-13|10.7
SWRAY|Swire Pacific Limited|2018-06-12|10.76
SWRAY|Swire Pacific Limited|2018-06-11|10.65
SWRAY|Swire Pacific Limited|2018-06-08|10.77
SWRAY|Swire Pacific Limited|2018-06-07|10.66
SWRAY|Swire Pacific Limited|2018-06-06|10.63
SWRAY|Swire Pacific Limited|2018-06-05|10.45
SWRAY|Swire Pacific Limited|2018-06-04|10.37
SWRAY|Swire Pacific Limited|2018-06-01|10.39
SWRAY|Swire Pacific Limited|2018-05-31|10.4
SWRAY|Swire Pacific Limited|2018-05-30|10.28
SWRAY|Swire Pacific Limited|2018-05-29|10.2
SWRAY|Swire Pacific Limited|2018-05-25|10.18
SWRAY|Swire Pacific Limited|2018-05-24|10.15
SWRAY|Swire Pacific Limited|2018-05-23|10.15
SWRAY|Swire Pacific Limited|2018-05-22|10.2
SWRAY|Swire Pacific Limited|2018-05-21|10.19
SWRAY|Swire Pacific Limited|2018-05-18|10.0
SWRAY|Swire Pacific Limited|2018-05-17|10.11
SWRAY|Swire Pacific Limited|2018-05-16|10.24
SWRAY|Swire Pacific Limited|2018-05-15|10.37
SWRAY|Swire Pacific Limited|2018-05-14|10.15
SWRAY|Swire Pacific Limited|2018-05-11|10.05
SWRAY|Swire Pacific Limited|2018-05-10|9.87
SWRAY|Swire Pacific Limited|2018-05-09|9.97
SWRAY|Swire Pacific Limited|2018-05-08|9.86
SWRAY|Swire Pacific Limited|2018-05-07|9.69
SWRAY|Swire Pacific Limited|2018-05-04|9.71
SWRAY|Swire Pacific Limited|2018-05-03|9.87
SWRAY|Swire Pacific Limited|2018-05-02|9.95
SWRAY|Swire Pacific Limited|2018-05-01|9.84
SWRAY|Swire Pacific Limited|2018-04-30|9.92
SWRAY|Swire Pacific Limited|2018-04-27|9.68
SWRAY|Swire Pacific Limited|2018-04-26|9.71
SWRAY|Swire Pacific Limited|2018-04-25|9.77
SWRAY|Swire Pacific Limited|2018-04-24|9.82
SWRAY|Swire Pacific Limited|2018-04-23|9.91
SWRAY|Swire Pacific Limited|2018-04-20|9.92
SWRAY|Swire Pacific Limited|2018-04-19|10.07
SWRAY|Swire Pacific Limited|2018-04-18|10.05
SWRAY|Swire Pacific Limited|2018-04-17|10.02
SWRAY|Swire Pacific Limited|2018-04-16|10.16
SWRAY|Swire Pacific Limited|2018-04-13|10.07
SWRAY|Swire Pacific Limited|2018-04-12|10.12
SWRAY|Swire Pacific Limited|2018-04-11|10.28
SWRAY|Swire Pacific Limited|2018-04-10|10.34
SWRAY|Swire Pacific Limited|2018-04-09|10.35
SWRAY|Swire Pacific Limited|2018-04-06|10.35
SWRAY|Swire Pacific Limited|2018-04-05|10.31
SWRAY|Swire Pacific Limited|2018-04-04|10.32
SWRAY|Swire Pacific Limited|2018-04-03|10.3
SWRAY|Swire Pacific Limited|2018-04-02|10.19
SWRAY|Swire Pacific Limited|2018-03-29|10.3
SWRAY|Swire Pacific Limited|2018-03-28|10.35
SWRAY|Swire Pacific Limited|2018-03-27|10.31
SWRAY|Swire Pacific Limited|2018-03-26|10.34
SWRAY|Swire Pacific Limited|2018-03-23|10.27
SWRAY|Swire Pacific Limited|2018-03-22|10.28
SWRAY|Swire Pacific Limited|2018-03-21|10.43
SWRAY|Swire Pacific Limited|2018-03-20|10.46
SWRAY|Swire Pacific Limited|2018-03-19|10.53
SWRAY|Swire Pacific Limited|2018-03-16|10.51
SWRAY|Swire Pacific Limited|2018-03-15|10.49
SWRAY|Swire Pacific Limited|2018-03-14|10.31
SWRAY|Swire Pacific Limited|2018-03-13|10.32
SWRAY|Swire Pacific Limited|2018-03-12|10.27
SWRAY|Swire Pacific Limited|2018-03-09|10.19
SWRAY|Swire Pacific Limited|2018-03-08|10.07
SWRAY|Swire Pacific Limited|2018-03-07|9.94
SWRAY|Swire Pacific Limited|2018-03-06|10.03
SWRAY|Swire Pacific Limited|2018-03-05|10.02
SWRAY|Swire Pacific Limited|2018-03-02|10.01
SWRAY|Swire Pacific Limited|2018-03-01|10.07
SWRAY|Swire Pacific Limited|2018-02-28|10.24
SWRAY|Swire Pacific Limited|2018-02-27|10.23
SWRAY|Swire Pacific Limited|2018-02-26|10.37
SWRAY|Swire Pacific Limited|2018-02-23|10.07
SWRAY|Swire Pacific Limited|2018-02-22|9.83
SWRAY|Swire Pacific Limited|2018-02-21|9.77
SWRAY|Swire Pacific Limited|2018-02-20|9.73
SWRAY|Swire Pacific Limited|2018-02-16|9.69
SWRAY|Swire Pacific Limited|2018-02-15|9.69
SWRAY|Swire Pacific Limited|2018-02-14|9.65
SWRAY|Swire Pacific Limited|2018-02-13|9.49
SWRAY|Swire Pacific Limited|2018-02-12|9.57
SWRAY|Swire Pacific Limited|2018-02-09|9.54
SWRAY|Swire Pacific Limited|2018-02-08|9.48
SWRAY|Swire Pacific Limited|2018-02-07|9.7
SWRAY|Swire Pacific Limited|2018-02-06|10.06
SWRAY|Swire Pacific Limited|2018-02-05|9.74
SWRAY|Swire Pacific Limited|2018-02-02|9.99
SWRAY|Swire Pacific Limited|2018-02-01|10.15
SWRAY|Swire Pacific Limited|2018-01-31|10.13
SWRAY|Swire Pacific Limited|2018-01-30|10.2
SWRAY|Swire Pacific Limited|2018-01-29|10.18
SWRAY|Swire Pacific Limited|2018-01-26|10.24
SWRAY|Swire Pacific Limited|2018-01-25|10.12
SWRAY|Swire Pacific Limited|2018-01-24|10.19
SWRAY|Swire Pacific Limited|2018-01-23|10.23
SWRAY|Swire Pacific Limited|2018-01-22|10.14
SWRAY|Swire Pacific Limited|2018-01-19|10.06
SWRAY|Swire Pacific Limited|2018-01-18|9.97
SWRAY|Swire Pacific Limited|2018-01-17|10.1
SWRAY|Swire Pacific Limited|2018-01-16|9.99
SWRAY|Swire Pacific Limited|2018-01-12|9.9
SWRAY|Swire Pacific Limited|2018-01-11|9.88
SWRAY|Swire Pacific Limited|2018-01-10|9.96
SWRAY|Swire Pacific Limited|2018-01-09|10.08
SWRAY|Swire Pacific Limited|2018-01-08|9.92
SWRAY|Swire Pacific Limited|2018-01-05|9.88
SWRAY|Swire Pacific Limited|2018-01-04|9.35
SWRAY|Swire Pacific Limited|2018-01-03|9.31
SWRAY|Swire Pacific Limited|2018-01-02|9.24
SWRAY|Swire Pacific Limited|2017-12-29|9.19
SWRAY|Swire Pacific Limited|2017-12-28|9.2
SWRAY|Swire Pacific Limited|2017-12-27|9.2
SWRAY|Swire Pacific Limited|2017-12-26|9.11
SWRAY|Swire Pacific Limited|2017-12-22|9.24
SWRAY|Swire Pacific Limited|2017-12-21|9.15
SWRAY|Swire Pacific Limited|2017-12-20|9.21
SWRAY|Swire Pacific Limited|2017-12-19|9.24
SWRAY|Swire Pacific Limited|2017-12-18|9.32
SWRAY|Swire Pacific Limited|2017-12-15|9.32
SWRAY|Swire Pacific Limited|2017-12-14|9.39
SWRAY|Swire Pacific Limited|2017-12-13|9.34
SWRAY|Swire Pacific Limited|2017-12-12|9.18
SWRAY|Swire Pacific Limited|2017-12-11|9.36
SWRAY|Swire Pacific Limited|2017-12-08|9.43
SWRAY|Swire Pacific Limited|2017-12-07|9.4
SWRAY|Swire Pacific Limited|2017-12-06|9.49
SWRAY|Swire Pacific Limited|2017-12-05|9.57
SWRAY|Swire Pacific Limited|2017-12-04|9.59
SWRAY|Swire Pacific Limited|2017-12-01|9.65
SWRAY|Swire Pacific Limited|2017-11-30|9.55
SWRAY|Swire Pacific Limited|2017-11-29|9.54
SWRAY|Swire Pacific Limited|2017-11-28|9.59
SWRAY|Swire Pacific Limited|2017-11-27|9.6
SWRAY|Swire Pacific Limited|2017-11-24|9.56
SWRAY|Swire Pacific Limited|2017-11-22|9.53
SWRAY|Swire Pacific Limited|2017-11-21|9.54
SWRAY|Swire Pacific Limited|2017-11-20|9.63
SWRAY|Swire Pacific Limited|2017-11-17|9.48
SWRAY|Swire Pacific Limited|2017-11-16|9.58
SWRAY|Swire Pacific Limited|2017-11-15|9.62
SWRAY|Swire Pacific Limited|2017-11-14|9.64
SWRAY|Swire Pacific Limited|2017-11-13|9.83
SWRAY|Swire Pacific Limited|2017-11-10|9.81
SWRAY|Swire Pacific Limited|2017-11-09|10.0
SWRAY|Swire Pacific Limited|2017-11-08|10.1
SWRAY|Swire Pacific Limited|2017-11-07|9.94
SWRAY|Swire Pacific Limited|2017-11-06|9.99
SWRAY|Swire Pacific Limited|2017-11-03|9.86
SWRAY|Swire Pacific Limited|2017-11-02|10.03
SWRAY|Swire Pacific Limited|2017-11-01|10.08
SWRAY|Swire Pacific Limited|2017-10-31|9.96
SWRAY|Swire Pacific Limited|2017-10-30|9.82
SWRAY|Swire Pacific Limited|2017-10-27|9.89
SWRAY|Swire Pacific Limited|2017-10-26|9.85
SWRAY|Swire Pacific Limited|2017-10-25|9.84
SWRAY|Swire Pacific Limited|2017-10-24|9.81
SWRAY|Swire Pacific Limited|2017-10-23|9.78
SWRAY|Swire Pacific Limited|2017-10-20|9.71
SWRAY|Swire Pacific Limited|2017-10-19|9.74
SWRAY|Swire Pacific Limited|2017-10-18|9.9
SWRAY|Swire Pacific Limited|2017-10-17|9.8
SWRAY|Swire Pacific Limited|2017-10-16|9.92
SWRAY|Swire Pacific Limited|2017-10-13|9.82
SWRAY|Swire Pacific Limited|2017-10-12|9.81
SWRAY|Swire Pacific Limited|2017-10-11|9.86
SWRAY|Swire Pacific Limited|2017-10-10|9.86
SWRAY|Swire Pacific Limited|2017-10-09|9.85
SWRAY|Swire Pacific Limited|2017-10-06|9.87
SWRAY|Swire Pacific Limited|2017-10-05|9.87
SWRAY|Swire Pacific Limited|2017-10-04|9.86
SWRAY|Swire Pacific Limited|2017-10-03|9.85
SWRAY|Swire Pacific Limited|2017-10-02|9.85
SWRAY|Swire Pacific Limited|2017-09-29|9.82
SWRAY|Swire Pacific Limited|2017-09-28|9.77
SWRAY|Swire Pacific Limited|2017-09-27|9.81
SWRAY|Swire Pacific Limited|2017-09-26|9.83
SWRAY|Swire Pacific Limited|2017-09-25|9.82
SWRAY|Swire Pacific Limited|2017-09-22|9.79
SWRAY|Swire Pacific Limited|2017-09-21|10.08
SWRAY|Swire Pacific Limited|2017-09-20|10.23
SWRAY|Swire Pacific Limited|2017-09-19|10.28
SWRAY|Swire Pacific Limited|2017-09-18|10.34
SWRAY|Swire Pacific Limited|2017-09-15|10.41
SWRAY|Swire Pacific Limited|2017-09-14|10.32
SWRAY|Swire Pacific Limited|2017-09-13|10.39
